kind,target,best_score_over_all_probes
genuine,Training__Digital_Persona__Live__010_5_8.png__e3c2dad9__010_5_8.png,124.4398332451
genuine,Training__Digital_Persona__Live__010_5_9.png__1a37768a__010_5_9.png,126.0090282189
genuine,Training__Digital_Persona__Live__010_6_6.png__5e26e390__010_6_6.png,77.9757077103
genuine,Training__Digital_Persona__Live__010_6_7.png__52e3a950__010_6_7.png,153.7194507696
genuine,Training__Digital_Persona__Live__010_6_8.png__7978fc22__010_6_8.png,115.3579838283
genuine,Training__Digital_Persona__Live__010_6_9.png__ccf05300__010_6_9.png,70.7010365789
genuine,Training__Digital_Persona__Live__010_7_6.png__4ed7f449__010_7_6.png,89.1055949513
genuine,Training__Digital_Persona__Live__010_7_7.png__e165b9dd__010_7_7.png,133.6310900353
genuine,Training__Digital_Persona__Live__010_7_8.png__a640d330__010_7_8.png,125.1405135052
genuine,Training__Digital_Persona__Live__010_7_9.png__b7f80c81__010_7_9.png,151.9063318004
genuine,Training__Digital_Persona__Live__010_8_6.png__3d883391__010_8_6.png,7.0022215548
genuine,Training__Digital_Persona__Live__010_8_7.png__3e38bb2a__010_8_7.png,41.1409603919
genuine,Training__Digital_Persona__Live__010_8_8.png__8ce26a52__010_8_8.png,53.9520848679
genuine,Training__Digital_Persona__Live__010_8_9.png__297d1c8a__010_8_9.png,43.7009470325
genuine,Training__Digital_Persona__Live__010_9_6.png__f1c1fd93__010_9_6.png,35.2055406296
genuine,Training__Digital_Persona__Live__010_9_7.png__76ce06f1__010_9_7.png,202.4815234061
genuine,Training__Digital_Persona__Live__010_9_8.png__10857fe2__010_9_8.png,120.3279309949
genuine,Training__Digital_Persona__Live__010_9_9.png__c01d4fae__010_9_9.png,146.6802869351
genuine,Training__Digital_Persona__Live__012_0_6.png__b988f1ed__012_0_6.png,13.5071490137
genuine,Training__Digital_Persona__Live__012_0_7.png__6c6c9c77__012_0_7.png,126.3935332373
genuine,Training__Digital_Persona__Live__012_0_8.png__804ae86e__012_0_8.png,93.151173878
genuine,Training__Digital_Persona__Live__012_0_9.png__50ca0a5c__012_0_9.png,81.2488536765
genuine,Training__Digital_Persona__Live__012_1_6.png__6125947e__012_1_6.png,39.7693803526
genuine,Training__Digital_Persona__Live__012_1_7.png__1bee00d6__012_1_7.png,102.849541129
genuine,Training__Digital_Persona__Live__012_1_8.png__e942e606__012_1_8.png,58.2309024772
genuine,Training__Digital_Persona__Live__012_1_9.png__994e7469__012_1_9.png,45.6829425791
genuine,Training__Digital_Persona__Live__012_2_6.png__4f27f9d8__012_2_6.png,49.2690930552
genuine,Training__Digital_Persona__Live__012_2_7.png__8a03d8df__012_2_7.png,124.6137125961
genuine,Training__Digital_Persona__Live__012_2_8.png__f68bb88c__012_2_8.png,115.1781450804
genuine,Training__Digital_Persona__Live__012_2_9.png__66da23b6__012_2_9.png,99.0052305572
genuine,Training__Digital_Persona__Live__012_3_6.png__cdb482ee__012_3_6.png,30.6970680354
genuine,Training__Digital_Persona__Live__012_3_7.png__0dbe1b28__012_3_7.png,89.8710413657
genuine,Training__Digital_Persona__Live__012_3_8.png__f1f51924__012_3_8.png,109.2808771511
genuine,Training__Digital_Persona__Live__012_3_9.png__4b9af5cc__012_3_9.png,44.1359386979
genuine,Training__Digital_Persona__Live__012_4_6.png__1d2a58d5__012_4_6.png,34.8513807606
genuine,Training__Digital_Persona__Live__012_4_7.png__85cc0942__012_4_7.png,26.1595078951
genuine,Training__Digital_Persona__Live__012_4_8.png__793f0e08__012_4_8.png,88.4291957845
genuine,Training__Digital_Persona__Live__012_4_9.png__f8ac2632__012_4_9.png,98.4982045004
genuine,Training__Digital_Persona__Live__012_5_6.png__f98a7b45__012_5_6.png,152.135666176
genuine,Training__Digital_Persona__Live__012_5_7.png__0108300d__012_5_7.png,117.3609665298
genuine,Training__Digital_Persona__Live__012_5_8.png__3d294558__012_5_8.png,144.040718882
genuine,Training__Digital_Persona__Live__012_5_9.png__8f786ad4__012_5_9.png,161.8262828084
genuine,Training__Digital_Persona__Live__012_6_6.png__22f844f8__012_6_6.png,118.9271107911
genuine,Training__Digital_Persona__Live__012_6_7.png__2dafc3cd__012_6_7.png,145.1766672793
genuine,Training__Digital_Persona__Live__012_6_8.png__e06cc229__012_6_8.png,175.5999668132
genuine,Training__Digital_Persona__Live__012_6_9.png__88d8f400__012_6_9.png,201.0144399062
genuine,Training__Digital_Persona__Live__012_7_6.png__34b16c1c__012_7_6.png,131.6538471322
genuine,Training__Digital_Persona__Live__012_7_7.png__2a23aab3__012_7_7.png,150.4938370564
genuine,Training__Digital_Persona__Live__012_7_8.png__660be3a2__012_7_8.png,166.883288057
genuine,Training__Digital_Persona__Live__012_7_9.png__76127c3d__012_7_9.png,149.4907454455
genuine,Training__Digital_Persona__Live__012_8_6.png__5e53173a__012_8_6.png,6.4640049462
genuine,Training__Digital_Persona__Live__012_8_7.png__e0792e4b__012_8_7.png,71.3286938007
genuine,Training__Digital_Persona__Live__012_8_8.png__7e7c61f8__012_8_8.png,144.3575186286
genuine,Training__Digital_Persona__Live__012_8_9.png__b51e6772__012_8_9.png,92.609392543
genuine,Training__Digital_Persona__Live__012_9_6.png__8c1677f2__012_9_6.png,50.5742670254
genuine,Training__Digital_Persona__Live__012_9_7.png__28ada2a4__012_9_7.png,116.6213887283
genuine,Training__Digital_Persona__Live__012_9_8.png__4449a0d2__012_9_8.png,103.1660542755
genuine,Training__Digital_Persona__Live__012_9_9.png__ab837c7a__012_9_9.png,95.9319891404
genuine,Training__Digital_Persona__Live__014_0_6.png__6e5b23e3__014_0_6.png,243.3411295122
genuine,Training__Digital_Persona__Live__014_0_7.png__93f607ce__014_0_7.png,216.1675403142
genuine,Training__Digital_Persona__Live__014_0_8.png__c107dfef__014_0_8.png,97.1232754715
genuine,Training__Digital_Persona__Live__014_0_9.png__11011f99__014_0_9.png,234.2952114264
genuine,Training__Digital_Persona__Live__014_1_6.png__0f7f724e__014_1_6.png,59.5939795715
genuine,Training__Digital_Persona__Live__014_1_7.png__dedeecc1__014_1_7.png,79.3880411034
genuine,Training__Digital_Persona__Live__014_1_8.png__0a1cc776__014_1_8.png,112.5194039153
genuine,Training__Digital_Persona__Live__014_1_9.png__5822997b__014_1_9.png,199.2437493659
genuine,Training__Digital_Persona__Live__014_2_6.png__14858f2b__014_2_6.png,89.3737033607
genuine,Training__Digital_Persona__Live__014_2_7.png__65db5b0b__014_2_7.png,30.7011139639
genuine,Training__Digital_Persona__Live__014_2_8.png__c0df38be__014_2_8.png,77.7790215215
genuine,Training__Digital_Persona__Live__014_2_9.png__2887736f__014_2_9.png,41.5851628372
genuine,Training__Digital_Persona__Live__014_3_6.png__01ad4348__014_3_6.png,74.9739827811
genuine,Training__Digital_Persona__Live__014_3_7.png__8f94ca2e__014_3_7.png,90.7576107542
genuine,Training__Digital_Persona__Live__014_3_8.png__f8d7f378__014_3_8.png,72.7863013807
genuine,Training__Digital_Persona__Live__014_3_9.png__a6e773bf__014_3_9.png,63.3919073991
genuine,Training__Digital_Persona__Live__014_4_6.png__6b64639d__014_4_6.png,37.8531861599
genuine,Training__Digital_Persona__Live__014_4_7.png__291259ba__014_4_7.png,42.9392554438
genuine,Training__Digital_Persona__Live__014_4_8.png__ccc06b13__014_4_8.png,68.740255478
genuine,Training__Digital_Persona__Live__014_4_9.png__16c67b2b__014_4_9.png,43.9823081101
genuine,Training__Digital_Persona__Live__014_5_6.png__6eca9d6c__014_5_6.png,103.2075346763
genuine,Training__Digital_Persona__Live__014_5_7.png__4bf71776__014_5_7.png,101.7831263906
genuine,Training__Digital_Persona__Live__014_5_8.png__2f374763__014_5_8.png,111.9709316508
genuine,Training__Digital_Persona__Live__014_5_9.png__349b1cfc__014_5_9.png,148.8085875893
genuine,Training__Digital_Persona__Live__014_6_6.png__6d879b57__014_6_6.png,132.36215213
genuine,Training__Digital_Persona__Live__014_6_7.png__37e2ef09__014_6_7.png,108.3337667403
genuine,Training__Digital_Persona__Live__014_6_8.png__4a05ed01__014_6_8.png,107.1829809128
genuine,Training__Digital_Persona__Live__014_6_9.png__a19b801b__014_6_9.png,125.6519922261
genuine,Training__Digital_Persona__Live__014_7_6.png__18162e16__014_7_6.png,52.8188172474
genuine,Training__Digital_Persona__Live__014_7_7.png__db820fef__014_7_7.png,66.9446450775
genuine,Training__Digital_Persona__Live__014_7_8.png__30f3b11b__014_7_8.png,84.4454233904
genuine,Training__Digital_Persona__Live__014_7_9.png__463d7367__014_7_9.png,91.4640224751
genuine,Training__Digital_Persona__Live__014_8_6.png__9ac6a46e__014_8_6.png,81.5871935085
genuine,Training__Digital_Persona__Live__014_8_7.png__d26d1698__014_8_7.png,25.6347204622
genuine,Training__Digital_Persona__Live__014_8_8.png__da43a3f6__014_8_8.png,16.8674406991
genuine,Training__Digital_Persona__Live__014_8_9.png__b38a884a__014_8_9.png,42.9501836527
genuine,Training__Digital_Persona__Live__014_9_6.png__c5279c4d__014_9_6.png,49.3505091555
genuine,Training__Digital_Persona__Live__014_9_7.png__6ef044ba__014_9_7.png,9.3564979074
genuine,Training__Digital_Persona__Live__014_9_8.png__60d66254__014_9_8.png,48.2936741912
genuine,Training__Digital_Persona__Live__014_9_9.png__6b6335f9__014_9_9.png,52.4251396246
genuine,Training__Digital_Persona__Live__019_0_6.png__b0586083__019_0_6.png,93.8091442382
genuine,Training__Digital_Persona__Live__019_0_7.png__709491b4__019_0_7.png,89.1233304943
genuine,Training__Digital_Persona__Live__019_0_8.png__a0d797c2__019_0_8.png,87.4276640413
genuine,Training__Digital_Persona__Live__019_0_9.png__10959726__019_0_9.png,80.4623165766
genuine,Training__Digital_Persona__Live__019_1_6.png__3efd1966__019_1_6.png,72.6766913561
genuine,Training__Digital_Persona__Live__019_1_7.png__c4765ff1__019_1_7.png,57.5912400722
genuine,Training__Digital_Persona__Live__019_1_8.png__e9cbbf1b__019_1_8.png,139.7578060274
genuine,Training__Digital_Persona__Live__019_1_9.png__4d751f22__019_1_9.png,155.9265466043
genuine,Training__Digital_Persona__Live__019_2_6.png__6a38d043__019_2_6.png,122.8545248043
genuine,Training__Digital_Persona__Live__019_2_7.png__b631a867__019_2_7.png,107.6801791899
genuine,Training__Digital_Persona__Live__019_2_8.png__f4232223__019_2_8.png,120.8813206826
genuine,Training__Digital_Persona__Live__019_2_9.png__715831a6__019_2_9.png,64.3524789587
genuine,Training__Digital_Persona__Live__019_3_6.png__704bb432__019_3_6.png,77.6341018237
genuine,Training__Digital_Persona__Live__019_3_7.png__96be8477__019_3_7.png,58.7679954992
genuine,Training__Digital_Persona__Live__019_3_8.png__76b69304__019_3_8.png,117.9251552649
genuine,Training__Digital_Persona__Live__019_3_9.png__b8ba4525__019_3_9.png,76.1222714949
genuine,Training__Digital_Persona__Live__019_4_6.png__494ee2f6__019_4_6.png,32.8214899038
genuine,Training__Digital_Persona__Live__019_4_7.png__c34b4b51__019_4_7.png,14.2439491316
genuine,Training__Digital_Persona__Live__019_4_8.png__a5767660__019_4_8.png,54.3902074774
genuine,Training__Digital_Persona__Live__019_4_9.png__cac328b5__019_4_9.png,41.0441397303
genuine,Training__Digital_Persona__Live__019_5_6.png__34b83aa4__019_5_6.png,109.6414977676
genuine,Training__Digital_Persona__Live__019_5_7.png__edb343ca__019_5_7.png,120.1068819124
genuine,Training__Digital_Persona__Live__019_5_8.png__29e87df6__019_5_8.png,142.1067971873
genuine,Training__Digital_Persona__Live__019_5_9.png__fd6e06ea__019_5_9.png,53.4087264026
genuine,Training__Digital_Persona__Live__019_6_6.png__6c129bca__019_6_6.png,120.0849075066
genuine,Training__Digital_Persona__Live__019_6_7.png__d1547aac__019_6_7.png,34.3372398112
genuine,Training__Digital_Persona__Live__019_6_8.png__0b014caa__019_6_8.png,59.5736535329
genuine,Training__Digital_Persona__Live__019_6_9.png__60c11e9f__019_6_9.png,55.5386869619
genuine,Training__Digital_Persona__Live__019_7_6.png__7f36b344__019_7_6.png,117.9872645894
genuine,Training__Digital_Persona__Live__019_7_7.png__d91934ee__019_7_7.png,67.4402799303
genuine,Training__Digital_Persona__Live__019_7_8.png__58c86473__019_7_8.png,138.0422396
genuine,Training__Digital_Persona__Live__019_7_9.png__66e6ebb1__019_7_9.png,102.5786305008
genuine,Training__Digital_Persona__Live__019_8_6.png__4052a2b7__019_8_6.png,45.8262602902
genuine,Training__Digital_Persona__Live__019_8_7.png__e5900567__019_8_7.png,29.559491348
genuine,Training__Digital_Persona__Live__019_8_8.png__0935bafe__019_8_8.png,81.3229870303
genuine,Training__Digital_Persona__Live__019_8_9.png__13af4ded__019_8_9.png,54.7758819928
genuine,Training__Digital_Persona__Live__019_9_6.png__41424715__019_9_6.png,12.5636687024
genuine,Training__Digital_Persona__Live__019_9_7.png__bbb8ce86__019_9_7.png,13.5605671336
genuine,Training__Digital_Persona__Live__019_9_8.png__f370753d__019_9_8.png,40.1852338307
genuine,Training__Digital_Persona__Live__019_9_9.png__39a5a235__019_9_9.png,8.2423599727
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_0_0.png__41a27633__002_0_0.png,74.987223483
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_0_4.png__446e25e2__002_0_4.png,84.8501859121
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_0_5.png__07353d3f__002_0_5.png,104.901914296
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_0_9.png__4422b5ec__002_0_9.png,102.2117729205
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_1_0.png__d603c41c__002_1_0.png,78.7297228592
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_1_4.png__e7fbdc84__002_1_4.png,32.3580091418
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_1_5.png__c0988168__002_1_5.png,58.7646669131
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_1_9.png__d48802a6__002_1_9.png,61.5311800362
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_2_0.png__1e087a5b__002_2_0.png,75.4535867239
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_2_4.png__d009550a__002_2_4.png,103.8717645999
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_2_5.png__db4818e9__002_2_5.png,77.721418486
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_2_9.png__020dead1__002_2_9.png,105.3460904891
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_3_0.png__fdea80cf__002_3_0.png,41.1243108885
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_3_4.png__1de05867__002_3_4.png,43.0628326324
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_3_5.png__89eee98e__002_3_5.png,19.044789633
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_3_9.png__27991c2c__002_3_9.png,20.7656754414
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_4_0.png__110aa3a8__002_4_0.png,54.4197349138
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_4_4.png__b426fc00__002_4_4.png,57.3966032866
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_4_5.png__a72cad70__002_4_5.png,56.7482688469
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_4_9.png__ae2d061c__002_4_9.png,60.66307346
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_5_0.png__c95f949a__002_5_0.png,43.951641216
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_5_4.png__533879dc__002_5_4.png,61.4572210112
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_5_5.png__ec5f5d06__002_5_5.png,81.9435855204
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_5_9.png__b629773b__002_5_9.png,82.9445855092
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_6_0.png__a8ee654a__002_6_0.png,91.1342197067
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_6_4.png__296634a4__002_6_4.png,51.2265635711
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_6_5.png__3a900d2e__002_6_5.png,87.0759400909
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_6_9.png__5165d4d4__002_6_9.png,86.9240480081
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_7_0.png__6fbb6b7e__002_7_0.png,60.892513712
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_7_4.png__356cabca__002_7_4.png,90.6002356772
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_7_5.png__d8adb1f0__002_7_5.png,90.3144836112
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_7_9.png__a788c51e__002_7_9.png,70.0413396506
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_8_0.png__28158cc6__002_8_0.png,86.5048464703
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_8_4.png__c8dad4ae__002_8_4.png,89.7010566323
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_8_5.png__42ccc249__002_8_5.png,120.1566623799
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_8_9.png__e300a3d0__002_8_9.png,68.3522087558
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_9_0.png__28255223__002_9_0.png,52.6447819362
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_9_4.png__9ec615d7__002_9_4.png,90.0882837113
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_9_5.png__beb8adf5__002_9_5.png,77.1838586223
impostor,Testing__Digital_Persona__Fake__Ecoflex__002_9_9.png__61596c93__002_9_9.png,89.730814952
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_0_0.png__3ac6371e__003_0_0.png,24.6506638038
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_0_4.png__9a471bca__003_0_4.png,5.6605919114
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_0_9.png__67071087__003_0_9.png,26.4454206307
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_1_0.png__79ce306c__003_1_0.png,4.3020657868
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_1_4.png__4fe0f16b__003_1_4.png,3.4457343092
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_1_9.png__680d20f1__003_1_9.png,9.5882301167
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_2_0.png__475d3fd2__003_2_0.png,6.7999422552
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_2_4.png__aa9fa948__003_2_4.png,4.846357602
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_2_9.png__2e75f588__003_2_9.png,6.8320142222
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_3_0.png__1ddab453__003_3_0.png,13.4237051989
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_3_4.png__218816a3__003_3_4.png,5.8047649
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_3_9.png__ef8e64fb__003_3_9.png,6.3736013925
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_4_0.png__4dc9eae2__003_4_0.png,7.8263248597
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_4_4.png__f6e8e59e__003_4_4.png,24.6549942352
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_4_9.png__46952a4f__003_4_9.png,12.1591036859
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_5_0.png__fcc6ff33__003_5_0.png,27.8522611997
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_5_4.png__59ef2ef9__003_5_4.png,52.4179917319
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_5_9.png__0c61c27a__003_5_9.png,14.2433907374
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_6_0.png__49b526dd__003_6_0.png,35.6519746012
impostor,Testing__Digital_Persona__Fake__Ecoflex__003_6_4.png__1212e2a2__003_6_4.png,14.0308183693
